,pl_orbper
17635,30.8277926
17636,13.8353959
17637,13.8354142
17638,13.8354142
17639,13.8353959
17640,13.83539963
17641,13.8354142
17642,31.2548347
17643,31.2548347
17644,31.25428924
17645,31.2543238
17646,31.25429916
17647,31.2548347
17648,31.2543238
17649,12.90235874
17650,12.90235874
17651,12.90240002
17652,12.90237151
17653,12.90237151
17654,12.90237151
17655,47.0563327
17656,47.0564621
17657,47.0564621
17658,47.0564003
17659,47.0564621
17660,47.0563327
17661,47.05726492
17662,37.88750032
17663,37.8862977
17664,37.88660049
17665,37.8862977
17666,37.8869482
17667,37.8869482
17668,37.8869482
17669,9.926746
17670,9.92672514
17671,9.92672514
17672,9.92672256
17674,9.9267215
17675,9.92672514
17676,9.92670905
17677,9.926733
17678,9.9267215
17679,9.92672514
17680,21.22349325
17681,21.22355695
17683,21.22341
17684,21.22347296
17685,21.22347296
17686,21.22347296
17687,21.22349325
17688,21.2234
17689,21.22347296
17690,21.22349086
17691,6.47027579
17692,6.47027706
17693,6.47052
17695,6.47029641
17696,6.47027706
17697,6.47027579
17698,6.47027579
17699,6.47027579
17700,30.25418465
17701,30.25420641
17702,30.2541186
17703,30.25420641
17704,30.2541186
17705,30.25420641
17706,30.2541008
17707,20.0349456
17708,20.03519202
17709,20.0349456
17710,20.03479958
17711,20.0349456
17712,20.034708
17713,20.034708
17714,3.15721989
17715,3.15721824
17716,3.15722086
17717,3.15721824
17718,3.15721824
17719,3.15722086
17720,13.2226208
17721,13.22259998
17722,13.2226149
17723,13.2226149
17724,13.2226208
17725,13.2226208
17726,52.607947
17727,52.60969925
17728,52.6095103
17729,52.60963573
17730,52.607947
17731,52.607947
17732,52.6095103
17733,15.3317018
17734,15.33170033
17735,15.3317719
17736,15.3317018
17737,15.3317719
17738,15.3317018
17739,46.71640015
17740,46.7169344
17741,46.7162336
17742,46.7162336
17743,46.7169344
17744,46.7169344
17745,46.71608632
17746,42.8774169
17747,42.8774173
17748,42.8774173
17749,42.87770081
17750,42.87749034
17751,42.8774169
17752,42.8774173
17753,73.7506501
17754,73.7502765
17755,73.7502765
17756,73.7506501
17757,73.75004569
17758,73.75039673
17759,73.7506501
17760,19.57783279
17761,19.57780075
17762,19.5777657
17763,19.57783
17764,19.5777657
17765,19.57783279
17766,19.5778347
17767,19.5777657
17768,59.3627199
17769,59.3627199
17770,59.3627946
17771,59.3627199
17772,59.36219524
17773,59.3627946
17774,59.36249924
17775,11.38839971
17776,11.38841954
17778,11.38840217
17779,11.38839971
17780,11.38838111
17781,11.38848
17782,11.38839971
17783,11.38840217
17784,11.38839971
17785,11.38857
17786,50.6984448
17787,50.69818825
17788,50.6984448
17789,50.6984448
17791,50.6985408
17792,50.697494
17793,50.6985408
17794,50.69852
17795,50.69803697
17796,50.6984448
17797,13.02680016
17798,13.02678441
17799,13.0267964
17800,13.02678441
17801,13.02678441
17802,13.0267964
17803,38.5752965
17804,38.5752965
17805,38.5763483
17806,38.5763483
17807,38.57610826
17808,38.5752965
17809,38.5760994
17810,0.52417702
17811,0.5241758
17812,0.52417609
17813,0.52417609
17814,0.52417609
17815,0.5241758
17816,4.94329023
17817,4.94328533
17818,4.94330596
17819,4.94328929
17820,4.94330596
17821,4.94328533
17822,4.94328533
17823,1.41975999
17824,1.41974915
17825,1.41974915
17826,1.41974915
17827,1.41975831
17828,1.41975831
17829,3.95138314
17830,3.9513822
17831,3.95138314
17832,3.95140004
17833,3.9513822
17834,3.9513822
17835,126.557522
17836,126.55615355
17837,126.5569992
17838,126.557522
17839,126.557522
17840,126.55719
17841,126.55719
17842,9.68835304
17843,9.6886646
17844,9.6887216
17845,9.6887216
17846,9.6886646
17847,9.6886646
17848,9.68859959
17849,13.06243545
17850,13.06243545
17851,13.06242496
17852,13.06240734
17853,13.06242496
17854,13.06260014
17855,13.06242496
17856,2.79064934
17857,2.79064934
17858,2.79064934
17859,2.79064348
17860,2.7906599
17861,2.79064348
17862,2.092281
17863,2.09226999
17864,2.092282
17865,2.09226999
17866,2.09227115
17867,2.09229035
17868,2.09226999
17870,2.09226999
17871,2.09227115
17872,17.30797625
17873,17.30797625
17874,17.30801526
17875,17.30693
17876,17.30795548
17877,17.30797625
17878,17.30795548
17879,17.308032
17880,17.30797625
17881,17.30787786
17883,52.8148051
17884,52.8147284
17885,52.81478933
17886,52.8147284
17887,52.8147284
17888,52.81502997
17889,52.814973
17890,52.8147284
17892,52.81476
17893,52.8148051
17894,4.95060632
17895,4.95062352
17896,4.95061016
17897,4.95060632
17898,4.95062352
17899,4.95062352
17900,31.3351094
17901,31.3351397
17902,31.3351397
17903,31.33510017
17904,31.33452785
17905,31.3351094
17906,31.3351397
17907,4.62602725
17908,4.62602725
17909,4.62602867
17910,4.62602867
17911,4.62604999
17912,4.62602725
17913,4.85026423
17914,4.85018974
17915,4.85026423
17916,4.85018974
17917,4.85018015
17918,4.85026423
17919,9.84261195
17920,9.84261195
17921,9.84262076
17922,9.84261195
17923,9.84262076
17924,9.84257984
17925,6.08003714
17926,6.08003998
17927,6.08004821
17928,6.08004821
17929,6.08003714
17930,6.08004821
17931,3.03520869
17932,3.03520617
17933,3.03520617
17934,3.0351901
17935,3.03520869
17936,3.03520869
17937,6.96352699
17938,6.9636302
17939,6.96355103
17940,6.96355103
17941,6.96355103
17942,6.96352699
17943,15.5714121
17944,15.57131611
17945,15.5714121
17946,15.57131611
17947,15.57131611
17948,15.57129955
17949,2.20829637
17950,2.20829412
17951,2.20829412
17952,2.20828009
17953,2.20829412
17954,2.20829637
17955,8.30784498
17956,8.307872
17957,8.30784498
17958,8.30783912
17959,8.30783912
17960,8.30783995
17961,8.307832
17962,8.30784498
17964,8.30784498
17965,34.09638
17966,34.0963441
17967,34.0963441
17968,34.09656856
17970,34.0962295
17971,34.096863
17972,34.0962295
17973,34.09696515
17974,34.0962295
17975,34.0962295
17976,10.7770462
17977,10.77690029
17978,10.7770462
17979,10.7770462
17980,10.7769944
17981,10.7769944
17982,20.6577602
17983,20.65780067
17984,20.6579443
17985,20.6577602
17986,20.6579443
17987,20.6577602
17988,27.2106807
17989,27.2106807
17990,27.2111385
17991,27.2111385
17992,27.21080017
17993,27.2111385
17994,27.21038339
17995,6.24564633
17996,6.24563503
17997,6.24563503
17998,6.24564633
17999,6.24565983
18000,6.24563503
18001,5.88350251
18002,5.88350251
18003,5.88346916
18004,5.88346916
18005,5.88346916
18006,5.88343
18007,14.2651545
18008,14.2652558
18009,14.26519966
18010,14.2652558
18011,14.2652558
18012,14.2651545
18013,5.94375659
18014,5.94373492
18015,5.94375659
18016,5.94371986
18017,5.94373492
18018,5.94375659
18019,2.18659922
18020,2.18659922
18021,2.18662
18022,2.18660188
18023,2.18660188
18024,2.18659922
18025,9.32867332
18026,9.32867952
18027,9.32861996
18028,9.32867332
18029,9.32867952
18030,9.32867332
18031,6.3867289
18032,6.3867289
18033,6.38671206
18034,6.3867289
18035,6.38671206
18036,6.38669014
18037,20.73989166
18038,20.73991798
18039,20.73989406
18041,20.73989406
18042,20.73991798
18043,20.73988438
18044,20.74011
18045,20.73991798
18046,20.739886
18047,20.73991798
18048,47.42693
18049,47.42766
18050,47.42766
18051,47.4277116
18052,47.42766
18053,47.42783322
18054,47.427737
18055,47.4277116
18056,47.42769396
18058,47.42766
18059,122.08042332
18060,122.0799221
18061,122.0800018
18062,122.0804953
18063,122.0804953
18064,122.0799221
18065,122.0799221
18066,2.29792825
18067,2.29792825
18068,2.29794819
18069,2.29794819
18070,2.29794002
18071,2.29792825
18072,5.60473269
18073,5.60473115
18074,5.60473269
18075,5.6047101
18076,5.60473115
18077,5.60473269
18078,7.99144696
18079,7.99147383
18080,7.99144696
18081,7.99147383
18082,7.99145985
18083,7.99147383
18084,1.96227924
18085,1.96227924
18086,1.96228263
18087,1.96227924
18088,1.96226001
18089,1.96228263
18090,2.4408364
18091,2.44083944
18092,2.44083944
18093,2.44082999
18094,2.4408364
18095,2.4408364
18096,41.865633
18097,41.8673672
18098,41.8681996
18099,41.86869812
18100,41.8673672
18101,41.8673672
18102,41.8681996
18103,8.61735417
18104,8.61742738
18105,8.61742973
18106,8.61735417
18107,8.61735417
18108,8.61742738
18109,7.28170196
18110,7.28170196
18111,7.28170196
18112,7.28171395
18113,7.28171395
18114,7.28169012
18115,7.28116667
18116,7.28122373
18117,7.2810998
18118,7.28116667
18119,7.28122373
18120,7.28122373
18121,6.64752101
18122,6.64754478
18123,6.64752007
18124,6.64754478
18125,6.64752101
18126,6.64752101
18127,5.59931973
18128,5.59931543
18129,5.599308
18131,5.59934848
18132,5.59931973
18133,5.59931543
18134,5.59931973
18135,5.599293
18136,5.59931973
18137,5.59931973
18138,5.59935
18139,10.34976692
18140,10.35
18141,10.34971385
18142,10.34973276
18144,10.34971385
18145,10.349678
18146,10.349711
18147,10.349695
18148,10.34971385
18149,10.34973276
18150,10.34971385
18151,10.34974585
18152,10.34971385
18153,15.67756112
18154,15.67750191
18155,15.677
18156,15.67770919
18157,15.67756112
18158,15.67757
18159,15.67756112
18160,15.67756112
18161,15.677563
18163,15.67750191
18164,15.67787
18165,15.6775466
18166,15.67756112
18167,25.2099845
18168,25.21086086
18169,25.2097
18170,25.209715
18171,25.20971
18172,25.2099845
18173,25.2099845
18174,25.2099845
18176,25.2100146
18177,25.2099845
18178,25.2100146
18179,25.21031419
18180,7.5459119
18181,7.5459119
18182,7.54592204
18183,7.54592204
18184,7.54425
18185,7.5459119
18186,11.3220104
18187,11.3295
18188,11.3220104
18189,11.3220104
18190,4.9593195
18191,4.9593347
18192,4.95931945
18193,4.96
18194,4.95931945
18195,4.95931924
18196,4.95931924
18197,4.95931945
18198,4.53700111
18199,4.53700111
18200,4.53702121
18201,4.536993
18202,4.53702121
18203,4.53700111
18204,4.53700018
18205,10.84969997
18206,10.84965239
18207,10.84965239
18208,10.849813
18209,10.84962391
18210,10.84969477
18211,10.84965239
18212,10.84969477
18213,18.5084405
18214,18.5084405
18215,18.5084526
18216,18.50687
18217,18.50864331
18218,18.5084526
18219,18.5084405
18220,18.50849915
18221,17.790037
18222,17.789742
18223,17.79001678
18224,17.79002419
18225,17.78999569
18227,17.79002419
18228,17.79001678
18229,17.79001285
18230,17.79002419
18231,17.79002419
18232,49.567416
18233,49.56786126
18235,49.5675359
18236,49.5674085
18237,49.5675359
18238,49.5674085
18239,49.5675359
18240,49.56681
18241,49.56752919
18242,49.5675359
18243,1.31184443
18245,1.31184443
18246,1.31184443
18247,1.3118451
18248,1.31184297
18249,1.31184443
18250,1.31184297
18251,1.31184609
18252,1.31184954
18253,33.0256807
18254,33.02645384
18255,33.0257988
18256,33.0257179
18257,33.0256807
18258,33.0257179
18259,33.0256807
18260,453.54212
18261,453.5429993
18262,453.543999
18263,453.54212
18264,453.543999
18265,3.82315993
18266,3.82315697
18267,3.82316376
18268,3.82316376
18269,3.82315697
18270,3.82316376
18271,7.32849062
18272,7.32851947
18273,7.32849062
18274,7.328505
18275,7.32851947
18276,7.32849062
18277,7.32851982
18278,1.99285996
18279,1.99281228
18280,1.99281234
18281,1.99281228
18282,1.99281228
18283,1.99281234
18284,3.42065001
18285,3.42063861
18286,3.42063861
18287,3.42063861
18288,3.42064689
18289,3.42064689
18290,3.420638
18291,19.54929924
18292,19.5489365
18293,19.5489365
18294,19.5489365
18295,19.5489666
18296,19.5489666
18297,2.34586
18298,2.34585858
18299,2.345863
18300,2.345863
18301,2.34587
18302,2.34585858
18303,2.34585858
18304,3.648459
18305,3.64826989
18306,3.64830183
18307,3.64829642
18308,3.64829642
18309,3.64830183
18310,3.64829642
18311,5.64491415
18312,5.64488983
18313,5.64491523
18314,5.64491523
18315,5.64491523
18316,5.64491415
18317,5.64490356
18318,5.644954
18319,8.74287133
18320,8.74292005
18321,8.74287133
18322,8.74294266
18323,8.74306
18324,8.74297047
18325,8.74292005
18326,8.74287133
18327,11.49500229
18328,11.49499722
18329,11.49499989
18330,11.49499722
18331,11.49440414
18332,11.49499722
18333,11.49500229
18334,10.16102353
18335,10.16103226
18336,10.16100025
18337,10.16102353
18338,10.16103226
18339,10.160956
18340,10.16103226
18341,10.16102981
18342,23.64219092
18343,23.6421965
18344,23.64210501
18345,23.636883
18347,23.6421965
18348,23.637604
18349,23.64219092
18350,23.64219092
18351,23.64219092
18352,67.093408
18354,67.0930642
18355,67.0932997
18356,67.0935
18357,67.09331096
18358,67.0932997
18359,67.09342695
18360,67.0932997
18361,67.0932997
18362,67.0930642
18363,1.7351365
18364,1.73513603
18365,1.73513603
18366,1.73513619
18367,1.73513611
18368,1.73512995
18369,1.73513603
18370,1.73513619
18371,4.06844957
18372,4.068545
18373,4.06844957
18374,4.06844201
18375,4.06844201
18376,4.06842995
18377,4.06844201
18378,13.26079792
18379,13.26084292
18380,13.26084292
18381,13.26079792
18382,13.26084292
18383,13.26107
18384,13.26080036
18385,22.79021423
18386,22.79019928
18387,22.79020351
18388,22.78983
18389,22.79009217
18390,22.79021423
18391,22.79021423
18392,22.79020351
18393,15.611223
18394,15.6112238
18395,15.611223
18396,15.6113
18397,15.611223
18398,15.6112238
18399,15.61120033
18400,26.6565574
18401,26.6565737
18402,26.6565574
18403,26.6565737
18404,26.65671518
18405,26.6565574
18406,26.65660095
18407,4.61231995
18408,4.612264
18409,4.61226344
18410,4.61226344
18411,4.61225043
18412,4.61226344
18413,4.61225043
18414,73.75794221
18415,73.75779724
18416,73.7579317
18417,73.7578875
18418,73.7579317
18419,73.7571
18420,73.7578875
18421,73.7579317
18422,32.376183
18423,32.3763405
18424,32.37642916
18425,32.376183
18426,32.3763405
18427,32.3763405
18428,32.3767
18429,32.37609863
18430,92.725
18431,92.73002412
18432,92.72949982
18433,92.7297248
18434,92.7296775
18435,92.7296775
18436,92.7296775
18437,92.7297248
18438,26.75902695
18439,26.7575866
18440,26.75749969
18441,26.7575859
18442,26.7575866
18443,26.7575859
18444,26.7575859
18445,3.03266154
18446,3.03267135
18447,3.032802
18448,3.03267135
18449,3.03266154
18450,3.03263998
18451,3.03266154
18452,8.7396758
18453,8.7396758
18454,8.73945046
18455,8.7393272
18456,3.69611757
18457,3.69611967
18458,3.6961159
18459,3.69612127
18460,3.6961049
18461,3.69611967
18462,3.69611967
18464,3.69610487
18465,3.6961219
18466,3.69612127
18467,3.69611967
18468,3.69611967
18469,3.69611525
18470,10.85409783
18471,10.85409783
18472,10.8541002
18473,10.8540894
18474,10.85409784
18475,10.85409783
18476,10.85407744
18477,10.85409783
18478,10.854092
18479,10.85409593
18480,10.85409089
18481,10.85409593
18482,10.8540774
18484,77.6115987
18485,77.61130017
18486,77.61153
18487,77.6115987
18488,77.61154162
18489,77.6115987
18490,77.6115987
18491,77.61184
18492,77.61145505
18493,77.611455
18495,77.6115987
18496,77.6114427
18497,77.6114427
18498,6.0984882
18499,6.09853672
18500,6.098493
18501,6.09855603
18502,6.098496
18503,6.09855603
18504,6.09853672
18505,6.09853672
18506,6.09848823
18507,6.09853672
18508,6.09853672
18510,6.09852281
18511,19.5776286
18512,19.578328
18513,19.57706
18514,19.5776286
18515,19.5776073
18516,19.5776286
18517,19.57709
18518,19.57778827
18520,19.5776286
18521,19.5776073
18522,19.57832769
18523,19.57758478
18524,19.5776286
18525,34.94
18526,34.951009
18527,8.594777
18528,8.59479202
18529,8.59490775
18530,8.594805
18531,8.59476571
18532,8.59481851
18533,8.59481851
18535,8.59479202
18536,8.59479202
18537,8.59479202
18538,10.22219028
18539,10.22215697
18540,10.22214214
18541,10.222157
18542,10.22214214
18543,10.222084
18544,10.22215697
18545,10.22214214
18547,10.22214214
18548,6.38316346
18549,6.3831501
18550,6.38317
18551,6.38316346
18552,6.38316403
18553,6.38316346
18554,6.38315913
18555,6.38315913
18556,20.61811848
18557,20.61867
18558,20.6180348
18559,20.6181066
18560,20.6181066
18561,20.6180348
18562,20.6182003
18563,20.6181066
18564,1.090011
18565,1.09001333
18566,1.090011
18567,1.09003997
18568,1.09001333
18569,1.09001333
18570,14.0926796
18571,14.0926796
18572,14.09688902
18573,14.09258319
18574,14.092768
18575,14.09258319
18576,14.0926796
18577,14.09449959
18578,25.6721559
18579,25.672083
18580,25.6721
18582,25.67212848
18583,25.67216477
18584,25.67212848
18585,25.67212848
18586,25.6721559
18587,25.67212848
18588,25.67209545
18589,151.886
18590,151.8861943
18591,151.8861943
18592,151.88454263
18593,151.8851881
18594,151.8861943
18595,151.88558569
18597,151.8861943
18598,151.8851881
18599,151.884058
18600,4.0694284
18601,4.069427
18602,4.06942564
18603,4.06942539
18604,4.0694284
18605,4.06942712
18606,4.0694284
18607,4.069402
18608,4.06942564
18609,4.0694284
18611,16.28247
18612,16.282493
18613,16.28248353
18614,16.28248353
18615,16.28247625
18616,16.28247625
18617,16.28249175
18618,16.28248353
18620,16.282491
18621,16.28248353
18622,3.16269124
18623,3.16269124
18624,3.16269124
18625,3.16269124
18626,3.16268993
18627,3.16269458
18629,3.16269207
18630,3.16269207
18631,3.1626947
18632,3.162697
18633,5.37064587
18634,5.37063954
18635,5.37064587
18636,5.3706416
18638,5.370639
18639,5.371
18640,5.37064587
18641,5.37064587
18642,5.37063954
18643,5.370647
18644,5.37063855
18645,11.32975018
18646,11.32975018
18647,11.3295929
18648,11.32977062
18649,11.32975018
18650,11.32975018
18651,11.33
18652,11.32967235
18654,11.32972
18655,11.32984
18656,11.32977062
18657,14.40094471
18658,14.40094471
18659,14.40094471
18660,14.401041
18661,14.40090414
18662,14.40092576
18663,14.40094471
18665,14.40090414
18666,14.400974
18667,14.40094968
18668,25.66180924
18669,25.6613816
18670,25.6595
18671,25.661658
18672,25.660593
18674,25.6613816
18675,25.66136126
18676,25.661658
18677,25.661658
18678,25.661658
18679,2.75563888
18680,2.75564
18682,2.7556371
18683,2.75563722
18684,2.75563722
18685,2.7556371
18686,2.75560188
18687,2.7556371
18688,2.7556281
18690,2.7556371
18691,2.75563813
18692,20.30655662
18694,20.30707932
18695,20.30652965
18696,20.30652862
18697,20.30651261
18698,20.30655662
18699,20.30652862
18700,20.30655662
18701,20.306546
18702,20.30655662
18703,20.306591
18705,7.7822
18706,7.78200916
18707,7.781987
18708,7.78199072
18709,7.78199862
18711,7.78199862
18712,7.78200916
18713,7.78200916
18714,7.78200916
18715,13.13742
18717,13.13745719
18718,13.13738196
18719,13.13745719
18720,13.13745719
18721,13.13747785
18722,13.13746337
18723,13.13745719
18724,13.137471
18725,13.13747785
18726,23.44287284
18727,23.4433748
18728,23.4432353
18729,23.4433748
18730,23.4432353
18731,23.44248595
18732,23.4432353
18734,23.44281
18735,23.4432353
18736,23.44194
18737,1.611865
18738,1.61188397
18739,1.61188718
18740,1.611881
18741,1.61188718
18742,1.61189046
18743,1.61188718
18744,1.61188718
18745,1.61189046
18747,3.0715454
18748,3.07155284
18749,3.071563
18750,3.0715454
18751,3.071571
18752,3.0715454
18754,3.07155284
18755,3.0715454
18757,5.86806983
18758,5.86807026
18759,5.868075
18760,5.86805
18761,5.86806628
18762,5.86806802
18763,5.86806802
18764,5.86806628
18765,5.86806802
18766,5.86806802
18767,4.22864988
18768,4.22864
18769,4.2286322
18770,4.22864988
18771,4.22865217
18772,4.22864883
18774,4.22865217
18775,4.228677
18776,4.22864988
18777,4.22864988
18778,7.46662197
18779,7.46659864
18780,7.46662068
18781,7.46662197
18782,7.46662068
18783,7.466623
18784,7.46662197
18785,7.46666941
18786,7.466408
18788,7.46662197
18789,11.1317519
18790,11.1317519
18791,11.1317901
18792,11.1317519
18794,11.13168761
18795,11.131786
18796,11.1317519
18797,11.1317901
18798,11.13154
18799,16.259458
18800,16.2596374
18801,16.25951967
18802,16.25951967
18803,16.25945734
18804,16.25934
18806,16.25945734
18807,16.25950974
18808,16.25945734
18809,16.25945734
18810,16.08786246
18811,16.08786478
18812,16.08786478
18813,16.08786478
18814,16.08786246
18815,16.08788093
18816,16.087836
18817,16.08783387
18818,16.087845
18819,16.08786478
18821,41.74949827
18822,41.74945104
18823,41.74934819
18824,41.749882
18825,41.74999
18826,41.74949827
18827,41.74938613
18828,41.74949827
18829,41.74949827
18830,41.74938613
18832,2.78582169
18833,2.78581504
18834,2.78582124
18835,2.7858212
18836,2.78582169
18837,2.78582169
18838,2.78582169
18840,2.78578
18841,2.785755
18842,2.78582124
18843,2.785819
18844,2.45322973
18845,2.4532
18846,2.4532359
18847,2.4532359
18849,2.453234
18850,2.4532359
18851,2.45322394
18852,2.45323614
18853,2.4532339
18854,2.45323508
18855,2.4532359
18856,2.45323614
18857,7.97251347
18858,7.97251009
18859,7.9725
18860,7.97252271
18861,7.97251347
18862,7.9725436
18863,7.9725132
18864,7.972513
18865,7.97251347
18866,7.97251009
18867,7.97266437
18869,7.97251347
18870,7.97251614
18871,4.138553
18872,4.13853677
18873,4.13853677
18874,4.139
18875,4.13855787
18876,4.13854364
18877,4.13852825
18879,4.138575
18880,4.13853677
18881,4.13853677
18882,4.13852825
18883,6.04047
18884,6.04045
18885,6.0404622
18886,6.0404622
18887,6.04045294
18888,6.04045294
18889,6.04045294
18890,6.04
18892,6.04044062
18893,6.04045294
18894,6.04046688
18896,16.25694599
18897,16.2583586
18898,16.25831
18899,16.2583586
18900,16.257582
18901,16.2583586
18902,16.2580276
18903,16.2583586
18904,16.2580276
18905,31.80475991
18906,31.80503872
18907,31.805174
18908,31.80465587
18909,31.80474045
18910,31.80474045
18912,31.80475991
18913,31.80474045
18914,31.80474045
18915,31.80526
18916,2.46234217
18917,2.46234217
18918,2.46234217
18919,2.46234425
18920,2.46234217
18921,2.46236
18923,2.46234539
18924,2.462345
18925,2.46234425
18926,4.82296932
18927,4.82297735
18928,4.822962
18930,4.82297735
18931,4.82296932
18932,4.82297735
18933,4.82297735
18934,4.822934
18935,15.66057688
18937,15.66057659
18938,15.66039
18939,15.66058417
18940,15.66057659
18941,15.66057688
18942,15.66073726
18943,15.66057659
18944,15.66057659
18945,15.660544
18946,28.7795813
18947,28.78029923
18948,28.7795813
18950,28.7798
18951,28.7796446
18952,28.77957
18953,28.7795813
18954,28.7796446
18955,28.77995676
18956,28.7795813
18957,9.36063609
18958,9.36059705
18960,9.36063971
18961,9.36063971
18962,9.36063971
18963,9.36063971
18964,9.36064358
18965,9.36059705
18966,9.360672
18967,9.3605
18969,14.6671927
18970,14.6671927
18971,14.66716376
18972,14.6672293
18973,14.66722395
18974,14.6672293
18975,14.667108
18976,14.667
18977,14.6673
18978,14.6671927
18979,14.6671927
18980,30.86437869
18981,30.86436512
18982,30.86437869
18983,30.86437869
18984,30.864423
18986,30.86437869
18987,30.86430741
18988,30.86431
18989,30.864
18990,30.86436512
18991,30.86478201
18993,68.1609897
18994,68.1609897
18995,68.1613598
18996,68.16177013
18997,68.1613598
18998,68.1613598
18999,68.16179036
19000,68.1603
19001,68.16101
19002,68.1613598
19003,7.69363627
19004,7.69364042
19005,7.69364042
19006,7.69363627
19007,7.693491
19008,7.69362068
19009,7.69357196
19011,7.693641
19012,7.69364042
19013,7.69364042
19014,17.406669
19015,17.40664752
19016,17.40665216
19017,17.40665216
19018,17.40665938
19020,17.4066477
19021,17.40665938
19022,17.40652
19023,17.40665938
19024,17.40665938
19025,5.37490067
19026,5.37493491
19027,5.374943
19028,5.37493491
19029,5.37493289
19030,5.374851
19031,5.37493289
19032,5.37493491
19034,5.37466928
19035,5.37493491
19036,8.58586259
19037,8.5862638
19038,8.58600968
19039,8.58598202
19040,8.58598202
19041,8.58604
19043,8.58600968
19044,8.58598202
19045,8.586004
19046,8.58598202
19047,3.88688862
19048,3.88688862
19049,3.886831
19050,3.88689525
19051,3.88688538
19053,3.88689525
19054,3.88689525
19055,3.88689525
19056,3.61930973
19057,3.61930973
19058,3.6193122
19059,3.6193122
19061,3.6193122
19062,3.619337
19063,3.619345
19064,3.61930384
19065,3.61930836
19066,3.6193122
19068,44.6996563
19069,44.699576
19070,44.699504
19071,44.699504
19072,44.69962297
19073,44.6996563
19074,44.6991
19075,44.699504
19076,44.699504
19077,124.52494069
19079,124.52469816
19080,124.5244647
19081,124.5244647
19082,124.5245224
19083,124.5231
19084,124.5245224
19085,124.5244647
19086,124.5244647
19087,4.58546682
19088,4.585512
19089,4.5854695
19090,4.58546682
19091,4.58546694
19093,4.58546682
19094,4.585504
19095,4.58546694
19096,4.58545864
19097,4.58546682
19098,22.71427963
19099,22.71444582
19100,22.71444582
19101,22.71443351
19102,22.714
19103,22.71443351
19104,22.71444582
19105,22.71451538
19106,22.71456
19108,22.714613
19109,22.71444582
19110,47.903427
19112,47.9035211
19113,47.903645
19114,47.90421
19115,47.9035211
19116,47.903427
19117,47.90371523
19118,47.90388093
19119,47.9035211
19120,47.904
19121,47.9035211
19122,289.8623
19123,289.864456
19125,289.864067
19126,289.864456
19127,289.8622
19128,289.864456
19129,289.864067
19130,289.86387644
19131,289.863876
19132,289.864456
19133,4.15981712
19134,4.15982449
19135,4.15981655
19136,4.15981712
19139,4.15981712
19140,4.15982196
19141,4.15981712
19142,4.15981655
19143,4.159807
19144,4.159821
19145,4.15981712
19146,9.03419547
19148,9.03419078
19149,9.03419547
19151,9.03419765
19152,9.034199
19153,9.03420963
19154,9.03419547
19155,9.03419547
19156,9.03419078
19157,9.034208
19158,9.03419547
19159,28.1224393
19160,28.1224655
19162,28.12254795
19163,28.1224655
19164,28.1224655
19165,28.1224655
19167,28.1224393
19168,28.1224655
19169,28.12296
19170,28.12236175
19171,28.122397
19172,45.9027566
19173,45.9027566
19174,45.90403
19175,45.9027566
19176,45.9029768
19177,45.90272529
19178,45.90324897
19179,45.9027566
19180,45.9029768
19181,45.902733
19183,45.9027566
19185,2.79590004
19186,2.79589407
19187,2.795906
19188,2.79589407
19189,2.79589407
19190,2.79590004
19191,2.796
19192,2.79589054
19193,2.79589407
19194,2.795902
19195,2.79588244
19197,5.69058452
19198,5.6905936
19199,5.69058452
19200,5.69059163
19201,5.69058452
19202,5.691
19203,5.69058452
19205,5.6905861
19206,5.690586
19207,5.69059163
19208,5.69058638
19210,10.04157503
19211,10.04156852
19212,10.04157214
19213,10.041555
19214,10.04156549
19215,10.04156
19216,10.04156852
19217,10.04156852
19218,10.04156852
19219,10.04157214
19220,18.370081
19221,18.3697231
19222,18.36980907
19223,18.36974658
19224,18.36971824
19225,18.369917
19226,18.3697231
19227,18.3697231
19228,18.3697231
19229,18.36974658
19231,3.93699371
19232,3.93699546
19234,3.93699371
19235,3.936981
19236,3.93699371
19237,3.9369952
19238,3.93699478
19239,3.93699314
19240,3.93699314
19241,3.93699371
19242,10.08881066
19243,10.08879697
19245,10.08879697
19246,10.08879895
19247,10.08881066
19248,10.08880336
19249,10.088813
19250,10.08879697
19251,10.08881
19252,10.08879697
19253,28.08194365
19254,28.08194365
19255,28.08194365
19256,28.08196251
19258,28.08185982
19259,28.08209
19260,28.08185982
19261,28.08193595
19262,28.08194365
19263,28.081912
19264,7.38441403
19265,7.38441403
19266,7.385
19267,7.38441403
19268,7.38402
19269,7.38441403
19271,7.384108
19272,7.38443269
19273,7.38443053
19274,7.38449
19275,7.38443269
19276,9.8482024
19277,9.84564
19278,9.84871
19279,9.84792852
19281,9.84696454
19282,9.8482024
19283,9.848
19284,9.84824649
19285,9.848183
19286,9.84824649
19287,9.8482024
19288,9.8482024
19289,14.788759
19290,14.7884
19291,14.78769446
19292,14.787
19293,14.78767172
19294,14.78769446
19295,14.78769446
19296,14.78869
19297,14.78769446
19298,14.78747995
19299,14.78767172
19301,19.72134
19302,19.72567
19304,19.72442147
19305,19.7243672
19306,19.7240891
19307,19.721734
19308,19.7243672
19309,19.7240891
19310,19.7240891
19311,19.7240891
19312,19.72527535
19314,3.13295163
19315,3.13295163
19316,3.13294015
19317,3.132924
19318,3.13295163
19319,3.13295351
19320,3.132943
19321,3.13295351
